token,col_freq,total_freq,MI_1
legislatures,1,7,6.328118076475759
leonard,1,7,6.328118076475759
lifts,1,7,6.328118076475759
littleton,1,7,6.328118076475759
massacre,1,7,6.328118076475759
mel,1,7,6.328118076475759
misconceptions,1,7,6.328118076475759
misleading,1,7,6.328118076475759
moriarty,1,7,6.328118076475759
noises,1,7,6.328118076475759
overdue,1,7,6.328118076475759
pandora,1,7,6.328118076475759
panthers,1,7,6.328118076475759
prague,1,7,6.328118076475759
prestige,1,7,6.328118076475759
primaries,1,7,6.328118076475759
psychiatric,1,7,6.328118076475759
puff,1,7,6.328118076475759
quitting,1,7,6.328118076475759
recipes,3,21,6.328118076475759
recommends,1,7,6.328118076475759
relaxation,1,7,6.328118076475759
reviewing,1,7,6.328118076475759
rewarding,1,7,6.328118076475759
riyadh,1,7,6.328118076475759
roadshow,1,7,6.328118076475759
soiled,1,7,6.328118076475759
spends,1,7,6.328118076475759
stretched,2,14,6.328118076475759
stroll,1,7,6.328118076475759
suspense,2,14,6.328118076475759
terrifying,1,7,6.328118076475759
trim,1,7,6.328118076475759
unstable,1,7,6.328118076475759
vessel,2,14,6.328118076475759
woven,1,7,6.328118076475759
award,3,22,6.261003880617222
photographer,2,15,6.228582402924845
permanent,3,23,6.196873543197507
accustomed,1,8,6.135472998533364
administrations,1,8,6.135472998533364
admirers,1,8,6.135472998533364
adventure,2,16,6.135472998533364
aha,1,8,6.135472998533364
apc,1,8,6.135472998533364
arises,1,8,6.135472998533364
authorization,1,8,6.135472998533364
bailout,1,8,6.135472998533364
battling,1,8,6.135472998533364
beast,1,8,6.135472998533364
broadcast,2,16,6.135472998533364
budgets,2,16,6.135472998533364
cathe,1,8,6.135472998533364
caution,1,8,6.135472998533364
concentrate,1,8,6.135472998533364
concludes,1,8,6.135472998533364
contamination,1,8,6.135472998533364
cooler,1,8,6.135472998533364
courtroom,1,8,6.135472998533364
crabs,1,8,6.135472998533364
disputes,1,8,6.135472998533364
dive,2,16,6.135472998533364
emerge,2,16,6.135472998533364
exchanged,1,8,6.135472998533364
fists,1,8,6.135472998533364
flown,1,8,6.135472998533364
ftir,1,8,6.135472998533364
gillian,2,16,6.135472998533364
heavens,1,8,6.135472998533364
hitler,1,8,6.135472998533364
immense,1,8,6.135472998533364
imported,1,8,6.135472998533364
infinitely,1,8,6.135472998533364
integral,2,16,6.135472998533364
irreversible,1,8,6.135472998533364
janet,1,8,6.135472998533364
kenya,1,8,6.135472998533364
length,4,32,6.135472998533364
lent,1,8,6.135472998533364
lep,1,8,6.135472998533364
linear,1,8,6.135472998533364
magical,1,8,6.135472998533364
maj,1,8,6.135472998533364
marian,1,8,6.135472998533364
med,1,8,6.135472998533364
minors,1,8,6.135472998533364
nm,1,8,6.135472998533364
nucleus,1,8,6.135472998533364
overruled,1,8,6.135472998533364
patriots,1,8,6.135472998533364
ports,1,8,6.135472998533364
reasoned,1,8,6.135472998533364
restless,1,8,6.135472998533364
restraint,1,8,6.135472998533364
roaring,1,8,6.135472998533364
robbed,1,8,6.135472998533364
sasa,1,8,6.135472998533364
showdown,1,8,6.135472998533364
simpler,1,8,6.135472998533364
soothe,1,8,6.135472998533364
sophomore,1,8,6.135472998533364
spending,7,56,6.135472998533364
suspicion,1,8,6.135472998533364
sweeps,1,8,6.135472998533364
tigers,1,8,6.135472998533364
traced,1,8,6.135472998533364
unexpectedly,1,8,6.135472998533364
vega,1,8,6.135472998533364
yonder,1,8,6.135472998533364
gary,3,25,6.076579309479794
barrel,2,17,6.0480101572830245
christie,2,17,6.0480101572830245
convincing,2,17,6.0480101572830245
milena,2,17,6.0480101572830245
strip,2,17,6.0480101572830245
swear,2,17,6.0480101572830245
wendy,2,17,6.0480101572830245
aah,1,9,5.965547997091051
achieving,1,9,5.965547997091051
analysts,1,9,5.965547997091051
artillery,1,9,5.965547997091051
ballot,1,9,5.965547997091051
cbs,4,36,5.965547997091051
celebrities,1,9,5.965547997091051
coaching,1,9,5.965547997091051
crosses,1,9,5.965547997091051
czechoslovakia,1,9,5.965547997091051
defending,1,9,5.965547997091051
depending,2,18,5.965547997091051
detectives,1,9,5.965547997091051
eligible,1,9,5.965547997091051
endorsed,1,9,5.965547997091051
escort,1,9,5.965547997091051
evolutionary,1,9,5.965547997091051
featured,1,9,5.965547997091051
fisheries,1,9,5.965547997091051
flush,1,9,5.965547997091051
formally,1,9,5.965547997091051
harvesting,1,9,5.965547997091051
hiring,1,9,5.965547997091051
jerked,1,9,5.965547997091051
johanna,1,9,5.965547997091051
leaf,1,9,5.965547997091051
lori,1,9,5.965547997091051
loyalty,1,9,5.965547997091051
measuring,1,9,5.965547997091051
modulation,1,9,5.965547997091051
mole,1,9,5.965547997091051
motel,1,9,5.965547997091051
nana,1,9,5.965547997091051
odyssey,1,9,5.965547997091051
pad,1,9,5.965547997091051
patrol,2,18,5.965547997091051
peaceful,1,9,5.965547997091051
pending,1,9,5.965547997091051
periodic,1,9,5.965547997091051
proportion,1,9,5.965547997091051
provinces,1,9,5.965547997091051
psychologists,1,9,5.965547997091051
pursuing,1,9,5.965547997091051
ranger,1,9,5.965547997091051
recreation,1,9,5.965547997091051
regulating,1,9,5.965547997091051
relentless,1,9,5.965547997091051
remnants,1,9,5.965547997091051
resisted,1,9,5.965547997091051
reynolds,1,9,5.965547997091051
ripped,1,9,5.965547997091051
sacrifice,2,18,5.965547997091051
separately,1,9,5.965547997091051
squadron,1,9,5.965547997091051
statewide,1,9,5.965547997091051
submillimeter,1,9,5.965547997091051
theaters,1,9,5.965547997091051
threaten,1,9,5.965547997091051
tubes,1,9,5.965547997091051
wath,1,9,5.965547997091051
wheelchair,1,9,5.965547997091051
yankees,1,9,5.965547997091051
precious,3,27,5.9655479970910505
miriam,3,28,5.913080577196915
wave,3,28,5.913080577196915
actors,2,19,5.8875454850897775
aggressive,2,19,5.8875454850897775
conventional,2,19,5.8875454850897775
intensities,2,19,5.8875454850897775
ours,2,19,5.8875454850897775
separated,2,19,5.8875454850897775
woke,2,19,5.8875454850897775
occurred,7,68,5.855365079340628
short,16,157,5.8408522496417365
passing,6,59,5.837792449892678
arrived,8,79,5.8316922503562605
smoking,8,79,5.8316922503562605
7:30,2,20,5.813544903646001
annoying,1,10,5.813544903646001
attribute,1,10,5.813544903646001
babylon,1,10,5.813544903646001
baird,1,10,5.813544903646001
banner,1,10,5.813544903646001
battles,1,10,5.813544903646001
blues,2,20,5.813544903646001
casey,1,10,5.813544903646001
characteristic,1,10,5.813544903646001
cole,1,10,5.813544903646001
conceived,1,10,5.813544903646001
connecting,1,10,5.813544903646001
consistency,1,10,5.813544903646001
contents,1,10,5.813544903646001
corridor,1,10,5.813544903646001
cycles,1,10,5.813544903646001
dc,1,10,5.813544903646001
desserts,1,10,5.813544903646001
dig,1,10,5.813544903646001
freeze,1,10,5.813544903646001
gabriel,1,10,5.813544903646001
gardiner,1,10,5.813544903646001
grogan,1,10,5.813544903646001
gz,1,10,5.813544903646001
incidents,1,10,5.813544903646001
invitation,1,10,5.813544903646001
ish,1,10,5.813544903646001
letting,3,30,5.813544903646001
medicinal,1,10,5.813544903646001
messed,1,10,5.813544903646001
mounting,1,10,5.813544903646001
nineteen,1,10,5.813544903646001
notebook,1,10,5.813544903646001
nuts,1,10,5.813544903646001
occupation,1,10,5.813544903646001
panic,2,20,5.813544903646001
plasma,1,10,5.813544903646001
poison,1,10,5.813544903646001
posting,1,10,5.813544903646001
predictions,1,10,5.813544903646001
pretended,1,10,5.813544903646001
propose,1,10,5.813544903646001
purse,1,10,5.813544903646001
reflection,3,30,5.813544903646001
replacement,1,10,5.813544903646001
shout,1,10,5.813544903646001
smersh,1,10,5.813544903646001
smiles,2,20,5.813544903646001
sovereignty,1,10,5.813544903646001
sperm,1,10,5.813544903646001
stable,1,10,5.813544903646001
symbol,1,10,5.813544903646001
tapping,1,10,5.813544903646001
tightly,1,10,5.813544903646001
tougher,1,10,5.813544903646001
urging,1,10,5.813544903646001
vertical,1,10,5.813544903646001
violated,1,10,5.813544903646001
vol,1,10,5.813544903646001
youngest,1,10,5.813544903646001
every,63,640,5.790824827145918
jake,3,31,5.766239188867645
long,67,696,5.758618693142408
economists,2,21,5.743155575754603
format,2,21,5.743155575754603
longtime,2,21,5.743155575754603
morris,2,21,5.743155575754603
prisoner,2,21,5.743155575754603
surrounded,2,21,5.743155575754603
transplantation,2,21,5.743155575754603
full,21,222,5.733374554962018
limit,4,43,5.709208243831266
significantly,4,43,5.709208243831266
90s,1,11,5.676041379896066
accomplishments,1,11,5.676041379896066
alley,1,11,5.676041379896066
appealing,1,11,5.676041379896066
australian,1,11,5.676041379896066
authoritarian,1,11,5.676041379896066
baddeck,1,11,5.676041379896066
barren,1,11,5.676041379896066
bicycle,1,11,5.676041379896066
blogs,1,11,5.676041379896066
broader,1,11,5.676041379896066
carrion,1,11,5.676041379896066
commissioner,1,11,5.676041379896066
cracked,1,11,5.676041379896066
delivering,1,11,5.676041379896066
dense,1,11,5.676041379896066
edgar,1,11,5.676041379896066
embedded,1,11,5.676041379896066
exciting,2,22,5.676041379896066
explicit,1,11,5.676041379896066
flies,1,11,5.676041379896066
frames,1,11,5.676041379896066
frustration,1,11,5.676041379896066
gaza,2,22,5.676041379896066
glowing,1,11,5.676041379896066
goodwill,1,11,5.676041379896066
graph,1,11,5.676041379896066
havisham,2,22,5.676041379896066
heroin,1,11,5.676041379896066
imagining,1,11,5.676041379896066
indicative,1,11,5.676041379896066
inter,1,11,5.676041379896066
introducing,1,11,5.676041379896066
ito,1,11,5.676041379896066
khitomer,1,11,5.676041379896066
meanings,1,11,5.676041379896066
mentally,1,11,5.676041379896066
merry,2,22,5.676041379896066
noticeable,1,11,5.676041379896066
observes,1,11,5.676041379896066
ooh,1,11,5.676041379896066
organizing,1,11,5.676041379896066
outfit,1,11,5.676041379896066
pc,1,11,5.676041379896066
pen,1,11,5.676041379896066
possessed,1,11,5.676041379896066
practiced,1,11,5.676041379896066
predicting,1,11,5.676041379896066
proponents,1,11,5.676041379896066
publish,1,11,5.676041379896066
realistic,1,11,5.676041379896066
roller,1,11,5.676041379896066
ruins,1,11,5.676041379896066
saturated,1,11,5.676041379896066
sends,1,11,5.676041379896066
solely,1,11,5.676041379896066
stedman,1,11,5.676041379896066
stereo,1,11,5.676041379896066
studying,2,22,5.676041379896066
talents,1,11,5.676041379896066
undocumented,1,11,5.676041379896066
warn,1,11,5.676041379896066
wicked,1,11,5.676041379896066
wike,1,11,5.676041379896066
zack,1,11,5.676041379896066
same,63,703,5.655372042960744
first,112,1253,5.651657221269107
intensity,4,45,5.643619902203689
elway,3,34,5.632972658004181
approaches,2,23,5.6119110424763505
draft,2,23,5.6119110424763505
hated,2,23,5.6119110424763505
invest,2,23,5.6119110424763505
minimal,2,23,5.6119110424763505
preparing,2,23,5.6119110424763505
sec,2,23,5.6119110424763505
slight,2,23,5.6119110424763505
3rd,1,12,5.5505104978122075
a.j,1,12,5.5505104978122075
adoption,1,12,5.5505104978122075
alcoholism,1,12,5.5505104978122075
amounts,2,24,5.5505104978122075
ana,1,12,5.5505104978122075
andrade,1,12,5.5505104978122075
answering,2,24,5.5505104978122075
bags,1,12,5.5505104978122075
busted,1,12,5.5505104978122075
cares,1,12,5.5505104978122075
charm,1,12,5.5505104978122075
cheers,1,12,5.5505104978122075
clarity,1,12,5.5505104978122075
complaining,1,12,5.5505104978122075
depths,1,12,5.5505104978122075
disabled,1,12,5.5505104978122075
dumped,1,12,5.5505104978122075
exclusive,1,12,5.5505104978122075
exhibit,1,12,5.5505104978122075
fierce,1,12,5.5505104978122075
filter,1,12,5.5505104978122075
fukushima,1,12,5.5505104978122075
grip,1,12,5.5505104978122075
guardian,1,12,5.5505104978122075
headache,1,12,5.5505104978122075
heterosexual,1,12,5.5505104978122075
highlands,1,12,5.5505104978122075
hydrogen,1,12,5.5505104978122075
jokes,2,24,5.5505104978122075
jurisdiction,1,12,5.5505104978122075
laughs,1,12,5.5505104978122075
longest,1,12,5.5505104978122075
natives,1,12,5.5505104978122075
performers,1,12,5.5505104978122075
pioneer,1,12,5.5505104978122075
prime,4,48,5.5505104978122075
publisher,1,12,5.5505104978122075
rangers,1,12,5.5505104978122075
repeat,2,24,5.5505104978122075
revised,1,12,5.5505104978122075
scream,1,12,5.5505104978122075
screams,1,12,5.5505104978122075
shaved,1,12,5.5505104978122075
showbiz,1,12,5.5505104978122075
smoked,1,12,5.5505104978122075
starter,1,12,5.5505104978122075
supper,1,12,5.5505104978122075
swift,1,12,5.5505104978122075
teachers,8,96,5.5505104978122075
tested,2,24,5.5505104978122075
thereafter,1,12,5.5505104978122075
trains,1,12,5.5505104978122075
turner,1,12,5.5505104978122075
useless,1,12,5.5505104978122075
amount,9,109,5.53721367519875
last,56,687,5.518661631772868
affected,3,37,5.5109821336255695
differently,3,37,5.5109821336255695
regardless,3,37,5.5109821336255695
shar,3,37,5.5109821336255695
unions,3,37,5.5109821336255695
investment,5,62,5.50320478303385
appointed,2,25,5.491616808758638
arrive,2,25,5.491616808758638
dreams,2,25,5.491616808758638
handful,2,25,5.491616808758638
incident,2,25,5.491616808758638
newspaper,2,25,5.491616808758638
pope,2,25,5.491616808758638
tests,3,38,5.472507985810934
period,9,116,5.447417004848104
album,2,26,5.435033280392271
amendment,2,26,5.435033280392271
android,1,13,5.435033280392271
announcing,1,13,5.435033280392271
autumn,1,13,5.435033280392271
bottle,3,39,5.435033280392271
bud,1,13,5.435033280392271
consciousness,1,13,5.435033280392271
consequently,1,13,5.435033280392271
density,1,13,5.435033280392271
detention,1,13,5.435033280392271
duck,1,13,5.435033280392271
elbow,1,13,5.435033280392271
enterprises,1,13,5.435033280392271
fashioned,1,13,5.435033280392271
founding,1,13,5.435033280392271
freezer,2,26,5.435033280392271
gaelic,1,13,5.435033280392271
gentle,1,13,5.435033280392271
globalization,1,13,5.435033280392271
hears,1,13,5.435033280392271
hunting,2,26,5.435033280392271
implementation,1,13,5.435033280392271
jumps,1,13,5.435033280392271
knock,2,26,5.435033280392271
laden,1,13,5.435033280392271
landed,2,26,5.435033280392271
matching,1,13,5.435033280392271
meantime,1,13,5.435033280392271
orlando,1,13,5.435033280392271
outsiders,1,13,5.435033280392271
passages,1,13,5.435033280392271
pocket,2,26,5.435033280392271
province,1,13,5.435033280392271
recall,2,26,5.435033280392271
reportedly,1,13,5.435033280392271
sanctioned,1,13,5.435033280392271
saving,2,26,5.435033280392271
secretly,1,13,5.435033280392271
semantics,1,13,5.435033280392271
sip,1,13,5.435033280392271
sorcerer,1,13,5.435033280392271
spreading,1,13,5.435033280392271
stimulation,1,13,5.435033280392271
sweden,1,13,5.435033280392271
traded,1,13,5.435033280392271
trends,1,13,5.435033280392271
tribute,1,13,5.435033280392271
twentieth,1,13,5.435033280392271
whisper,1,13,5.435033280392271
september,4,53,5.407552543970164
takes,13,173,5.401284489037731
seeking,3,40,5.398507404367157
curriculum,2,27,5.3805854963698945
ease,2,27,5.3805854963698945
settled,2,27,5.3805854963698945
balance,4,55,5.354113285008704
accomplish,1,14,5.328118076475759
additions,1,14,5.328118076475759
agreeing,1,14,5.328118076475759
ambulance,1,14,5.328118076475759
blaming,1,14,5.328118076475759
calif,1,14,5.328118076475759
cochlear,1,14,5.328118076475759
combat,2,28,5.328118076475759
communism,1,14,5.328118076475759
creatures,1,14,5.328118076475759
cried,2,28,5.328118076475759
demonstrations,1,14,5.328118076475759
dimensional,1,14,5.328118076475759
discuss,3,42,5.328118076475759
evaluate,1,14,5.328118076475759
figuring,1,14,5.328118076475759
gdp,1,14,5.328118076475759
gently,2,28,5.328118076475759
governing,1,14,5.328118076475759
grandpa,1,14,5.328118076475759
impacts,1,14,5.328118076475759
improving,1,14,5.328118076475759
journalists,1,14,5.328118076475759
kyle,1,14,5.328118076475759
lienor,1,14,5.328118076475759
logical,1,14,5.328118076475759
mankind,1,14,5.328118076475759
noting,1,14,5.328118076475759
ozone,1,14,5.328118076475759
pharmacist,1,14,5.328118076475759
phrases,1,14,5.328118076475759
precision,1,14,5.328118076475759
prescription,1,14,5.328118076475759
quantity,1,14,5.328118076475759
reversal,1,14,5.328118076475759
revive,1,14,5.328118076475759
sketch,1,14,5.328118076475759
skirt,1,14,5.328118076475759
tail,1,14,5.328118076475759
technological,1,14,5.328118076475759
tolerate,1,14,5.328118076475759
unlikely,2,28,5.328118076475759
unpleasant,1,14,5.328118076475759
updates,1,14,5.328118076475759
uttered,1,14,5.328118076475759
blog,4,57,5.302582984368621
passed,8,114,5.302582984368621
lynn,3,43,5.294170744552422
magazine,3,43,5.294170744552422
warning,3,43,5.294170744552422
consumers,2,29,5.277492003405792
express,2,29,5.277492003405792
hanging,2,29,5.277492003405792
keller,2,29,5.277492003405792
luke,2,29,5.277492003405792
search,5,74,5.247947727791776
critical,6,89,5.244702068288122
accepting,1,15,5.228582402924845
aftermath,1,15,5.228582402924845
alex,1,15,5.228582402924845
breast,1,15,5.228582402924845
carving,1,15,5.228582402924845
chasing,1,15,5.228582402924845
claiming,1,15,5.228582402924845
consecutive,1,15,5.228582402924845
considering,2,30,5.228582402924845
crews,1,15,5.228582402924845
desk,3,45,5.228582402924845
feed,2,30,5.228582402924845
goodness,1,15,5.228582402924845
gut,1,15,5.228582402924845
handling,1,15,5.228582402924845
hospice,1,15,5.228582402924845
instructional,1,15,5.228582402924845
intensive,1,15,5.228582402924845
iv,1,15,5.228582402924845
jurors,1,15,5.228582402924845
legally,1,15,5.228582402924845
llenor,1,15,5.228582402924845
monitor,2,30,5.228582402924845
nerves,1,15,5.228582402924845
organize,1,15,5.228582402924845
owned,3,45,5.228582402924845
parameters,1,15,5.228582402924845
parker,1,15,5.228582402924845
partly,1,15,5.228582402924845
performer,1,15,5.228582402924845
presented,2,30,5.228582402924845
pressures,1,15,5.228582402924845
priorities,1,15,5.228582402924845
recovery,1,15,5.228582402924845
resident,1,15,5.228582402924845
safely,1,15,5.228582402924845
scenes,2,30,5.228582402924845
specimens,1,15,5.228582402924845
speeds,1,15,5.228582402924845
swept,1,15,5.228582402924845
temperatures,1,15,5.228582402924845
trips,1,15,5.228582402924845
upstairs,1,15,5.228582402924845
upward,1,15,5.228582402924845
viewing,1,15,5.228582402924845
virtually,2,30,5.228582402924845
wilmington,1,15,5.228582402924845
worrying,1,15,5.228582402924845
apart,3,46,5.196873543197507
contract,3,46,5.196873543197507
hoping,3,46,5.196873543197507
moon,3,46,5.196873543197507
at,309,4774,5.185953175355961
alleged,2,31,5.181276688146489
divided,2,31,5.181276688146489
exact,2,31,5.181276688146489
experiment,2,31,5.181276688146489
inc,2,31,5.181276688146489
locked,2,31,5.181276688146489
walking,6,94,5.165846647576882
albright,2,32,5.135472998533364
alek,1,16,5.135472998533364
allen,2,32,5.135472998533364
ambassador,1,16,5.135472998533364
arrest,2,32,5.135472998533364
ashamed,1,16,5.135472998533364
attacking,1,16,5.135472998533364
casket,1,16,5.135472998533364
celebrate,2,32,5.135472998533364
confirm,1,16,5.135472998533364
considerably,1,16,5.135472998533364
cries,1,16,5.135472998533364
cuba,1,16,5.135472998533364
curve,1,16,5.135472998533364
deaths,1,16,5.135472998533364
detective,1,16,5.135472998533364
doeleman,1,16,5.135472998533364
drops,1,16,5.135472998533364
electron,1,16,5.135472998533364
equity,1,16,5.135472998533364
ethical,1,16,5.135472998533364
fucked,1,16,5.135472998533364
having,21,336,5.135472998533364
intermediate,1,16,5.135472998533364
melt,1,16,5.135472998533364
michelle,1,16,5.135472998533364
nicely,1,16,5.135472998533364
offices,1,16,5.135472998533364
organized,2,32,5.135472998533364
parental,1,16,5.135472998533364
pearl,1,16,5.135472998533364
presentation,1,16,5.135472998533364
prosecutors,1,16,5.135472998533364
quartz,1,16,5.135472998533364
raped,1,16,5.135472998533364
rosy,2,32,5.135472998533364
sail,1,16,5.135472998533364
salvador,1,16,5.135472998533364
screwed,1,16,5.135472998533364
simultaneously,1,16,5.135472998533364
slept,1,16,5.135472998533364
spirits,1,16,5.135472998533364
teens,1,16,5.135472998533364
tours,1,16,5.135472998533364
traditionally,1,16,5.135472998533364
traits,1,16,5.135472998533364
tube,2,32,5.135472998533364
unclear,1,16,5.135472998533364
veil,1,16,5.135472998533364
warriors,1,16,5.135472998533364
worn,1,16,5.135472998533364
soul,4,65,5.113105185504909
track,4,65,5.113105185504909
desire,3,49,5.105725655139311
time,110,1802,5.101449416244485
journal,2,33,5.09107887917491
lovely,2,33,5.09107887917491
moments,2,33,5.09107887917491
nevertheless,2,33,5.09107887917491
saddam,2,33,5.09107887917491
telescope,2,33,5.09107887917491
tries,2,33,5.09107887917491
u,2,33,5.09107887917491
becomes,4,67,5.069383808075591
1tony,1,17,5.0480101572830245
acknowledged,1,17,5.0480101572830245
alert,1,17,5.0480101572830245
alicia,1,17,5.0480101572830245
announcement,1,17,5.0480101572830245
astronomers,1,17,5.0480101572830245
balls,1,17,5.0480101572830245
brick,1,17,5.0480101572830245
calculated,1,17,5.0480101572830245
dawn,2,34,5.0480101572830245
deliberately,1,17,5.0480101572830245
determining,1,17,5.0480101572830245
diary,1,17,5.0480101572830245
dokoupil@2,1,17,5.0480101572830245
establishing,1,17,5.0480101572830245
estimate,1,17,5.0480101572830245
founded,1,17,5.0480101572830245
graduation,1,17,5.0480101572830245
hatred,1,17,5.0480101572830245
herbert,1,17,5.0480101572830245
holiday,2,34,5.0480101572830245
inn,1,17,5.0480101572830245
jefferson,1,17,5.0480101572830245
nfl,1,17,5.0480101572830245
nursing,1,17,5.0480101572830245
o'clock,1,17,5.0480101572830245
orbit,2,34,5.0480101572830245
overcome,1,17,5.0480101572830245
reader,2,34,5.0480101572830245
recruited,1,17,5.0480101572830245
seasons,1,17,5.0480101572830245
sensation,1,17,5.0480101572830245
stewart,1,17,5.0480101572830245
throwing,2,34,5.0480101572830245
utterly,1,17,5.0480101572830245
vegas,1,17,5.0480101572830245
argued,3,51,5.048010157283024
presidential,3,51,5.048010157283024
comes,12,205,5.040955399749073
expensive,3,52,5.019995781113427
possibly,3,52,5.019995781113427
concluded,2,35,5.006189981588397
extended,2,35,5.006189981588397
golf,2,35,5.006189981588397
harry,2,35,5.006189981588397
izzy,2,35,5.006189981588397
justin,2,35,5.006189981588397
remembered,2,35,5.006189981588397
reminded,2,35,5.006189981588397
resource,2,35,5.006189981588397
conference,3,53,4.99251504469132
ended,3,53,4.99251504469132
awkward,1,18,4.965547997091051
blessed,1,18,4.965547997091051
bomb,1,18,4.965547997091051
bothered,1,18,4.965547997091051
bureau,1,18,4.965547997091051
choosing,1,18,4.965547997091051
cuts,2,36,4.965547997091051
enemies,1,18,4.965547997091051
excerpt,1,18,4.965547997091051
existence,2,36,4.965547997091051
franklin,1,18,4.965547997091051
greatly,1,18,4.965547997091051
humor,1,18,4.965547997091051
ipod,1,18,4.965547997091051
leaves,2,36,4.965547997091051
legislature,1,18,4.965547997091051
lou,1,18,4.965547997091051
metabolism,1,18,4.965547997091051
mountains,1,18,4.965547997091051
partnership,1,18,4.965547997091051
portal,1,18,4.965547997091051
priests,1,18,4.965547997091051
prospect,1,18,4.965547997091051
recalls,1,18,4.965547997091051
recommendations,1,18,4.965547997091051
referred,1,18,4.965547997091051
requirement,1,18,4.965547997091051
revealing,1,18,4.965547997091051
sober,1,18,4.965547997091051
solving,1,18,4.965547997091051
surprisingly,1,18,4.965547997091051
swim,1,18,4.965547997091051
thankful,1,18,4.965547997091051
wainwright,1,18,4.965547997091051
ahead,8,146,4.945648439653346
playing,8,146,4.945648439653346
hate,5,92,4.933839137363713
values,5,92,4.933839137363713
escape,2,37,4.9260196329044135
exposure,2,37,4.9260196329044135
flight,2,37,4.9260196329044135
golden,2,37,4.9260196329044135
shares,2,37,4.9260196329044135
stress,6,111,4.9260196329044135
next,24,445,4.922773973400759
decide,3,56,4.913080577196915
tci,3,56,4.913080577196915
each,27,505,4.9102209230576745
hard,19,356,4.907667081010551
p,4,75,4.906654308037482
relatively,3,57,4.887545485089778
adopted,1,19,4.8875454850897775
ate,1,19,4.8875454850897775
beverly,1,19,4.8875454850897775
blow,2,38,4.8875454850897775
brawer,1,19,4.8875454850897775
butler,2,38,4.8875454850897775
campus,1,19,4.8875454850897775
cease,1,19,4.8875454850897775
chairs,1,19,4.8875454850897775
cheating,1,19,4.8875454850897775
dressing,1,19,4.8875454850897775
duties,1,19,4.8875454850897775
embarrassed,1,19,4.8875454850897775
fadell,1,19,4.8875454850897775
fate,1,19,4.8875454850897775
filing,1,19,4.8875454850897775
founder,1,19,4.8875454850897775
gen,1,19,4.8875454850897775
generous,1,19,4.8875454850897775
gentlemen,1,19,4.8875454850897775
girlfriend,2,38,4.8875454850897775
harassment,1,19,4.8875454850897775
hook,1,19,4.8875454850897775
insane,1,19,4.8875454850897775
isaac,1,19,4.8875454850897775
jews,2,38,4.8875454850897775
kelly,1,19,4.8875454850897775
norman,1,19,4.8875454850897775
objectives,1,19,4.8875454850897775
predict,1,19,4.8875454850897775
prominent,1,19,4.8875454850897775
pyramid,1,19,4.8875454850897775
recording,1,19,4.8875454850897775
reducing,1,19,4.8875454850897775
regret,1,19,4.8875454850897775
repeated,2,38,4.8875454850897775
rough,1,19,4.8875454850897775
sacred,1,19,4.8875454850897775
scope,1,19,4.8875454850897775
sections,1,19,4.8875454850897775
served,4,76,4.8875454850897775
sharing,2,38,4.8875454850897775
shots,1,19,4.8875454850897775
stocks,1,19,4.8875454850897775
stretch,1,19,4.8875454850897775
tokyo,1,19,4.8875454850897775
transport,1,19,4.8875454850897775
vehicles,1,19,4.8875454850897775
youre,1,19,4.8875454850897775
myself,11,211,4.873805428463475
sleep,7,135,4.8660123235401365
charges,2,39,4.850070779671115
claimed,2,39,4.850070779671115
destroyed,2,39,4.850070779671115
goes,10,195,4.850070779671115
legs,4,78,4.850070779671115
remaining,2,39,4.850070779671115
station,4,78,4.850070779671115
theater,2,39,4.850070779671115
thousands,4,78,4.850070779671115
fund,3,59,4.837792449892678
leader,4,79,4.8316922503562605
during,21,417,4.82388684786746
adjustment,2,40,4.813544903646001
archives,1,20,4.813544903646001
besides,2,40,4.813544903646001
cop,1,20,4.813544903646001
deanna,2,40,4.813544903646001
difficulty,1,20,4.813544903646001
discover,1,20,4.813544903646001
distinction,1,20,4.813544903646001
documentary,1,20,4.813544903646001
entitled,1,20,4.813544903646001
generate,1,20,4.813544903646001
groom,1,20,4.813544903646001
hewitt,1,20,4.813544903646001
historic,1,20,4.813544903646001
horses,1,20,4.813544903646001
identifying,1,20,4.813544903646001
investigators,2,40,4.813544903646001
kemp,1,20,4.813544903646001
lots,3,60,4.813544903646001
machine,3,60,4.813544903646001
maintained,1,20,4.813544903646001
managers,1,20,4.813544903646001
mate,1,20,4.813544903646001
missouri,1,20,4.813544903646001
muscle,1,20,4.813544903646001
occupied,1,20,4.813544903646001
opens,1,20,4.813544903646001
overweight,1,20,4.813544903646001
possibilities,1,20,4.813544903646001
prayer,1,20,4.813544903646001
proper,2,40,4.813544903646001
reform,2,40,4.813544903646001
sandwich,1,20,4.813544903646001
scored,1,20,4.813544903646001
shower,1,20,4.813544903646001
statistical,1,20,4.813544903646001
stream,1,20,4.813544903646001
supposedly,1,20,4.813544903646001
tips,1,20,4.813544903646001
travel,3,60,4.813544903646001
twitter,1,20,4.813544903646001
viking,1,20,4.813544903646001
warfare,1,20,4.813544903646001
alone,8,162,4.795622995648739
fucking,4,81,4.795622995648739
adult,3,61,4.789698161691633
explained,3,62,4.766239188867645
showing,3,62,4.766239188867645
trip,3,62,4.766239188867645
remember,12,249,4.760433567186439
places,5,104,4.756961375279634
altogether,1,21,4.743155575754603
assuming,1,21,4.743155575754603
bare,1,21,4.743155575754603
basement,1,21,4.743155575754603
cohen,3,63,4.743155575754603
